SourceId	SourceLabel	SourceEntityType	EdgeLabel	TargetId	TargetLabel	TargetEntityType	PUBMED_ID	nsent	ntagged_nsent	nsent_nrelation	period
10095	Mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	Hfe	P	17264297	86	86	86	2007-01-01
10095	Mice	S	co-occurrence	O42781;P27638;P63085;P63086;Q00859	MAPK	P	17241879	136	136	136	2007-01-01
10095	Mice	S	co-occurrence	O42785;O74650;P01114;P03967;P22126;Q07152;Q91079	RAS	P	17241879	136	136	136	2007-01-01
10095	Mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	135	135	135	2007-01-01
10095	Mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	136	136	136	2007-01-01
10095	Mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	138	138	138	2007-01-01
10095	Mice	S	co-occurrence	P02787;P09571;P12346;P19134;P22297;P27425;Q02942;Q26643;Q29443;Q921I1	Transferrin	P	17241880	89	89	89	2007-01-01
10095	Mice	S	co-occurrence	P02787;P09571;P12346;P19134;P22297;P27425;Q02942;Q26643;Q29443;Q921I1	transferrin	P	17241880	89	89	89	2007-01-01
10095	Mice	S	co-occurrence	P40763;P42227;P52631;P61635	STAT3	P	17241879	138	138	138	2007-01-01
10095	Mice	S	co-occurrence	P42224;P42225;Q764M5	STAT1	P	17241879	136	136	136	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17241879	135	135	135	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17264297	85	85	85	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17264300	73	73	73	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17241879	135	135	135	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17264297	85	85	85	2007-01-01
10095	Mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17264300	73	73	73	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8	HJV	P	17264300	77	77	77	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	HJV	P	17264300	73	73	73	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	HJV	P	17264300	77	77	77	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	Hemojuvelin	P	17264300	73	73	73	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	Hemojuvelin	P	17264300	77	77	77	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	hemojuvelin	P	17264300	73	73	73	2007-01-01
10095	Mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	hemojuvelin	P	17264300	77	77	77	2007-01-01
10095	mice	S	co-occurrence	O14543;O35718;O88583;Q68AM8;Q90X67;Q9BEG9	SOCS3	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	O14543;O35718;O88583;Q68AM8;Q90X67;Q9BEG9	suppressorofcytokinesignaling3	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	17264297	80	80	80	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	17264297	85	85	85	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	17264297	86	86	86	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	Hfe	P	17264297	80	80	80	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	Hfe	P	17264297	85	85	85	2007-01-01
10095	mice	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	Hfe	P	17264297	86	86	86	2007-01-01
10095	mice	S	co-occurrence	O42781;P27638;P63085;P63086;Q00859	MAPK	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O42785;O74650;P01114;P03967;P22126;Q07152;Q91079	RAS	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	P02787;P09571;P12346;P19134;P22297;P27425;Q02942;Q26643;Q29443;Q921I1	Transferrin	P	17241880	89	89	89	2007-01-01
10095	mice	S	co-occurrence	P02787;P09571;P12346;P19134;P22297;P27425;Q02942;Q26643;Q29443;Q921I1	transferrin	P	17241880	89	89	89	2007-01-01
10095	mice	S	co-occurrence	P40763;P42227;P52631;P61635	STAT3	P	17241879	138	138	138	2007-01-01
10095	mice	S	co-occurrence	P42224;P42225;Q764M5	STAT1	P	17241879	136	136	136	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17264297	85	85	85	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17264300	73	73	73	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17241879	135	135	135	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17264297	85	85	85	2007-01-01
10095	mice	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17264300	73	73	73	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8	HJV	P	17264300	77	77	77	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	HJV	P	17264300	73	73	73	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	HJV	P	17264300	77	77	77	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	Hemojuvelin	P	17264300	73	73	73	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	Hemojuvelin	P	17264300	77	77	77	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	hemojuvelin	P	17264300	73	73	73	2007-01-01
10095	mice	S	co-occurrence	Q6ZVN8;Q7TQ32;Q8N7M5	hemojuvelin	P	17264300	77	77	77	2007-01-01
10114	rat	S	co-occurrence	O18759;O42175;O42296;O42363;P02647;P02648;P04639;P08250;P09809;P15497;P18647;P18648;P27007;P32918;P68292;P68293;Q00623;Q91488;Q9Z2L4	apolipoproteinA-I	P	17518589	113	113	113	2007-01-01
10114	rat	S	co-occurrence	P01268;P01269;P01270;P04089;P15743;P52212;Q27IM2;Q9GL67;Q9XT35	PTH	P	18000836	18	18	18	2007-01-01
10114	rat	S	co-occurrence	P01268;P01269;P01270;P04089;P15743;P52212;Q27IM2;Q9GL67;Q9XT35	parathyroidhormone	P	18000836	18	18	18	2007-01-01
10114	rat	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	18000836	18	18	18	2007-01-01
10114	rat	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	18000836	18	18	18	2007-01-01
10407	HBV	S	co-occurrence	P07229;P07797;P07798;P25699;P49946;P49947;Q26061;Q2YDI9;Q8N4E7;Q94FY2;Q9D5H4	ferritin	P	17515961	52	52	52	2007-01-01
10407	HBV	S	co-occurrence	P07229;P07797;P07798;P25699;P49946;P49947;Q26061;Q2YDI9;Q8N4E7;Q94FY2;Q9D5H4	ferritin	P	17515961	54	54	54	2007-01-01
10407	HBV	S	co-occurrence	P29243		P	17515961	48	48	48	2007-01-01
10407	HBV	S	co-occurrence	P29243		P	17515961	52	52	52	2007-01-01
10407	HBV	S	co-occurrence	P29243		P	17515961	54	54	54	2007-01-01
10407	HBV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17515961	52	52	52	2007-01-01
10407	HBV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17515961	54	54	54	2007-01-01
10407	HBV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17515961	52	52	52	2007-01-01
10407	HBV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17515961	54	54	54	2007-01-01
11103	HCV	S	co-occurrence	P07229;P07797;P07798;P25699;P49946;P49947;Q26061;Q2YDI9;Q8N4E7;Q94FY2;Q9D5H4	ferritin	P	17515961	52	52	52	2007-01-01
11103	HCV	S	co-occurrence	P07229;P07797;P07798;P25699;P49946;P49947;Q26061;Q2YDI9;Q8N4E7;Q94FY2;Q9D5H4	ferritin	P	17515961	54	54	54	2007-01-01
11103	HCV	S	co-occurrence	P29243		P	17515961	48	48	48	2007-01-01
11103	HCV	S	co-occurrence	P29243		P	17515961	52	52	52	2007-01-01
11103	HCV	S	co-occurrence	P29243		P	17515961	54	54	54	2007-01-01
11103	HCV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17515961	52	52	52	2007-01-01
11103	HCV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17515961	54	54	54	2007-01-01
11103	HCV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17515961	52	52	52	2007-01-01
11103	HCV	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17515961	54	54	54	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17241879	139	139	139	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17241879	140	140	140	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17241879	139	139	139	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17241879	140	140	140	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17241879	139	139	139	2007-01-01
33208	animals	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17241879	140	140	140	2007-01-01
33208	animals	S	co-occurrence	O56861;P14351;P15145;P23073;P27399;P40189;P40190;P42704;Q00560	gp130	P	17241879	140	140	140	2007-01-01
33208	animals	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17241879	139	139	139	2007-01-01
33208	animals	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17241879	140	140	140	2007-01-01
33208	animals	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17241879	139	139	139	2007-01-01
33208	animals	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17241879	140	140	140	2007-01-01
6754	cancer	S	co-occurrence	O60936;P03050;P14012;P19329;Q62881	ARC	P	17873309	35	35	35	2007-01-01
6754	cancer	S	co-occurrence	P07229;P07797;P07798;P25699;P49946;P49947;Q26061;Q2YDI9;Q8N4E7;Q94FY2;Q9D5H4	ferritin	P	17873309	35	35	35	2007-01-01
6754	cancer	S	co-occurrence	P45867;P46703;P63427;P63428;Q4FZR5;Q5EE38;Q8ZF73;Q96AP0	ACD	P	17873309	35	35	35	2007-01-01
6754	cancer	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17873309	42	42	42	2007-01-01
6754	cancer	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17873309	42	42	42	2007-01-01
8022	Oncorhynchusmykiss	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17498800	123	123	123	2007-01-01
8022	Oncorhynchusmykiss	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17498800	123	123	123	2007-01-01
8022	rainbowtrout	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17498800	123	123	123	2007-01-01
8022	rainbowtrout	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17498800	123	123	123	2007-01-01
9606	Patients	S	co-occurrence	O18759;O42175;O42296;O42363;P02647;P02648;P04639;P08250;P09809;P15497;P18647;P18648;P27007;P32918;P68292;P68293;Q00623;Q91488;Q9Z2L4	apolipoproteinA-I	P	17518589	113	113	113	2007-01-01
9606	Patients	S	co-occurrence	O19062;P02741;P02742;P12245;P14847;P19094;P48199;P49254;P49262;Q07203	C-reactiveprotein	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	O19062;P02741;P02742;P12245;P14847;P19094;P48199;P49254;P49262;Q07203	CRP	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	IL-6	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin-6	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	O35736;P05231;P08505;P20607;P26892;P26893;P29455;P41323;P41683;P41693;P46650;P51494;P79341;Q25BC2;Q28319;Q28747;Q28819;Q2MH06;Q5I6E3;Q6V919;Q865W7;Q865X6;Q8MKH0;Q95181;Q9MZR1;Q9XT80	interleukin6	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	O60936;P03050;P14012;P19329;Q62881	ARC	P	17873309	35	35	35	2007-01-01
9606	Patients	S	co-occurrence	O60936;P03050;P14012;P19329;Q62881	ARC	P	17873309	37	37	37	2007-01-01
9606	Patients	S	co-occurrence	P01268;P01269;P01270;P04089;P15743;P52212;Q27IM2;Q9GL67;Q9XT35	PTH	P	18000836	18	18	18	2007-01-01
9606	Patients	S	co-occurrence	P01268;P01269;P01270;P04089;P15743;P52212;Q27IM2;Q9GL67;Q9XT35	PTH	P	18000836	21	21	21	2007-01-01
9606	Patients	S	co-occurrence	P01268;P01269;P01270;P04089;P15743;P52212;Q27IM2;Q9GL67;Q9XT35	parathyroidhormone	P	18000836	18	18	18	2007-01-01
