SourceId	SourceLabel	SourceEntityType	EdgeLabel	TargetId	TargetLabel	TargetEntityType	PUBMED_ID	nsent	ntagged_nsent	nsent_nrelation	period
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	135	135	135	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	136	136	136	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16629180	119	119	119	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17119323	32	32	32	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	122	122	122	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	135	135	135	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	136	136	136	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16629180	119	119	119	2006-01-01
9606	Human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17119323	32	32	32	2006-01-01
9606	Human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	Human	S	co-occurrence	Q24039	brother	P	16570681	128	128	128	2006-01-01
9606	human	S	co-occurrence	O05689;O19062;P02741;P02742;P08462;P0A2T6;P0A2T7;P0ACJ8;P0ACJ9;P0ACK0;P0ACK1;P14847;P18151;P21291;P29281;P34117;P41964;P47875;P48199;P49254;P49262;P52753;P67966;P67967;P97315;Q07203	CRP	P	17119323	35	35	35	2006-01-01
9606	human	S	co-occurrence	O19062;P02741;P02742;P12245;P14847;P19094;P48199;P49254;P49262;Q07203	C-reactiveprotein	P	17119323	35	35	35	2006-01-01
9606	human	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	122	122	122	2006-01-01
9606	human	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	125	125	125	2006-01-01
9606	human	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	127	127	127	2006-01-01
9606	human	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	134	134	134	2006-01-01
9606	human	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	136	136	136	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	122	122	122	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	135	135	135	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	136	136	136	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17119323	32	32	32	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	122	122	122	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	135	135	135	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	136	136	136	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16629180	119	119	119	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17119323	32	32	32	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	122	122	122	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	135	135	135	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	136	136	136	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16629180	119	119	119	2006-01-01
9606	human	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17119323	32	32	32	2006-01-01
9606	human	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	human	S	co-occurrence	Q24039	brother	P	16570681	128	128	128	2006-01-01
9606	patient	S	co-occurrence	O05689;O19062;P02741;P02742;P08462;P0A2T6;P0A2T7;P0ACJ8;P0ACJ9;P0ACK0;P0ACK1;P14847;P18151;P21291;P29281;P34117;P41964;P47875;P48199;P49254;P49262;P52753;P67966;P67967;P97315;Q07203	CRP	P	17119323	35	35	35	2006-01-01
9606	patient	S	co-occurrence	O19062;P02741;P02742;P12245;P14847;P19094;P48199;P49254;P49262;Q07203	C-reactiveprotein	P	17119323	35	35	35	2006-01-01
9606	patient	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	122	122	122	2006-01-01
9606	patient	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	125	125	125	2006-01-01
9606	patient	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	127	127	127	2006-01-01
9606	patient	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	134	134	134	2006-01-01
9606	patient	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	136	136	136	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	122	122	122	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	135	135	135	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	136	136	136	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17119323	32	32	32	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	122	122	122	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	135	135	135	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	136	136	136	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16629180	119	119	119	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17119323	32	32	32	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	122	122	122	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	135	135	135	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	136	136	136	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16629180	119	119	119	2006-01-01
9606	patient	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17119323	32	32	32	2006-01-01
9606	patient	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	patient	S	co-occurrence	Q24039	brother	P	16570681	128	128	128	2006-01-01
9606	patients	S	co-occurrence	O05689;O19062;P02741;P02742;P08462;P0A2T6;P0A2T7;P0ACJ8;P0ACJ9;P0ACK0;P0ACK1;P14847;P18151;P21291;P29281;P34117;P41964;P47875;P48199;P49254;P49262;P52753;P67966;P67967;P97315;Q07203	CRP	P	17119323	35	35	35	2006-01-01
9606	patients	S	co-occurrence	O19062;P02741;P02742;P12245;P14847;P19094;P48199;P49254;P49262;Q07203	C-reactiveprotein	P	17119323	35	35	35	2006-01-01
9606	patients	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	122	122	122	2006-01-01
9606	patients	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	125	125	125	2006-01-01
9606	patients	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	127	127	127	2006-01-01
9606	patients	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	134	134	134	2006-01-01
9606	patients	S	co-occurrence	O35799;P60018;P70387;Q30201;Q9GKZ0;Q9GL41;Q9GL42;Q9GL43	HFE	P	16570681	136	136	136	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	122	122	122	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	135	135	135	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16570681	136	136	136	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17119323	32	32	32	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	122	122	122	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	135	135	135	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16570681	136	136	136	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16629180	119	119	119	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17119323	32	32	32	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	122	122	122	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	135	135	135	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16570681	136	136	136	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	16629180	119	119	119	2006-01-01
9606	patients	S	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17119323	32	32	32	2006-01-01
9606	patients	S	co-occurrence	P81172;Q5NVR8;Q99MH3;Q9EQ21	Hepc	P	16629180	119	119	119	2006-01-01
9606	patients	S	co-occurrence	Q24039	brother	P	16570681	128	128	128	2006-01-01
APRD00080	freeze	D	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17087649	45	45	45	2006-01-01
APRD00080	freeze	D	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	17087649	45	45	45	2006-01-01
APRD00080	freeze	D	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	hepcidin	P	17087649	45	45	45	2006-01-01
D000740	anemia	I	co-occurrence	D006728	hormone	D	16909922	90	90	90	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16497104	58	58	58	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16497104	62	62	62	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16497104	66	66	66	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16501230	148	148	148	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16848710	98	98	98	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16848710	99	99	99	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	16909922	90	90	90	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17119323	34	34	34	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17124036	19	19	19	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17124036	20	20	20	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17236285	1	1	1	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepc	P	17236285	5	5	5	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16497104	58	58	58	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16497104	62	62	62	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16497104	66	66	66	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16501230	148	148	148	2006-01-01
D000740	anemia	I	co-occurrence	P81172;P82951;Q5NVR8;Q5U9D2;Q8MJ80;Q99MH3;Q9DFD6;Q9EQ21	Hepcidin	P	16848710	98	98	98	2006-01-01
